,SMILES,Scaffold,R-groups,ro_gen_design,struc_alerts,macrocycle,dundee_matches
955,CC(C)(C)NC(=O)NCc1cn(C(=O)CCS)c2cc(Cl)ccc2c1=O,c1c(Cl)ccc2c(=O)c(CNC(=O)[*])cn([*])c12,C(C)(N*)(C)C|*C(CCS)=O,True,False,True,['thiol']
956,CC(NC(=O)NCc1cn(C(=O)c2ccc(Cl)nc2)c2cc(Cl)ccc2c1=O)C(N)=O,c1c(Cl)ccc2c(=O)c(CNC(=O)[*])cn([*])c12,C(N)(C(C)N*)=O|C(*)(=O)c1ccc(Cl)nc1,True,False,True,['2-halo pyridine']
957,C=CC(C)(C)NC(=O)NCc1cn(C(=O)CO)c2cc(Cl)ccc2c1=O,c1c(Cl)ccc2c(=O)c(CNC(=O)[*])cn([*])c12,C=CC(N*)(C)C|*C(CO)=O,True,False,True,['isolated alkene']
958,C=CC(C)(C)Cc1ccc2c(=O)c(CNC(=O)c3ccc4scnc4c3)cn(-c3ccccc3)c2c1,c1cc2scnc2cc1C(NCc1cn(-c2ccccc2)c2c(c1=O)ccc([*])c2)=O,*CC(C=C)(C)C,False,False,True,['isolated alkene']
959,O=Cc1cccc(-c2ccc3c(=O)c(CNC(=O)c4ccc5scnc5c4)cn(-c4ccccc4)c3c2)c1,c1cc2scnc2cc1C(NCc1cn(-c2ccccc2)c2c(c1=O)ccc([*])c2)=O,*c1cc(C=O)ccc1,False,False,True,['aldehyde']
960,Nc1ccc(-c2ccc3c(=O)c(CNC(=O)c4ccc5scnc5c4)cn(-c4ccccc4)c3c2)cc1Cl,c1cc2scnc2cc1C(NCc1cn(-c2ccccc2)c2c(c1=O)ccc([*])c2)=O,Clc1c(N)ccc(*)c1,False,False,True,['aniline']
961,C#CNc1ccc2c(=O)c(CNC(=O)c3ccc4scnc4c3)cn(-c3ccccc3)c2c1,c1cc2scnc2cc1C(NCc1cn(-c2ccccc2)c2c(c1=O)ccc([*])c2)=O,N(C#C)*,True,False,True,"['enamine', 'triple bond']"
962,Nc1ccc(-c2ccc3c(=O)c(CNC(=O)c4ccc5scnc5c4)cn(-c4ccccc4)c3c2)cc1O,c1cc2scnc2cc1C(NCc1cn(-c2ccccc2)c2c(c1=O)ccc([*])c2)=O,c1c(*)c(F)cc(O)c1,False,False,True,"['aniline', 'catechol']"
963,O=C(NCc1cn(-c2ccccc2)c2cc(C=Cc3cccc(Cl)c3)ccc2c1=O)c1ccc2scnc2c1,[*]c1ccc2c(n(-c3ccccc3)cc(CNC(c3ccc4scnc4c3)=O)c2=O)c1,*C=Cc1cccc(Cl)c1,False,False,True,['stilbene']
964,O=C(NCc1cn(-c2ccccc2)c2cc(CCl)ccc2c1=O)c1ccc2scnc2c1,[*]c1ccc2c(n(-c3ccccc3)cc(CNC(c3ccc4scnc4c3)=O)c2=O)c1,*CCl,True,False,True,['alkyl halide']
965,COCCCNc1ccc2c(=O)c(CNC(=O)c3ccc4scnc4c3)cn(-c3ccccc3)c2c1,[*]c1ccc2c(n(-c3ccccc3)cc(CNC(c3ccc4scnc4c3)=O)c2=O)c1,*NCCCOC,True,False,True,['Aliphatic long chain']
966,CC(C(N)=O)C(=O)NCc1cn(C(=O)C(C)(C)C)c2cc(Cl)ccc2c1=O,c1(CNC(=O)[*])c(=O)c2c(n([*])c1)cc(Cl)cc2,*C(C(=O)N)C|*C(C(C)(C)C)=O,True,False,True,['beta-keto/anhydride']
967,CC(C)(C)NC(=O)NCc1cn(C(=O)C2CC=CCC2)c2cc(Cl)ccc2c1=O,c1(CNC(=O)[*])c(=O)c2c(n([*])c1)cc(Cl)cc2,*NC(C)(C)C|C1(C(=O)*)CCC=CC1,True,False,True,['isolated alkene']
968,CC(C)(C)NC(=O)NCc1cn(C(=O)C2CCC(C)(Cl)N2)c2cc(Cl)ccc2c1=O,c1(CNC(=O)[*])c(=O)c2c(n([*])c1)cc(Cl)cc2,C(C)(N*)(C)C|C(=O)(*)C1NC(Cl)(C)CC1,True,False,True,"['alkyl halide', 'N-C-halo']"
969,Cc1cccc(C(=O)n2cc(CNC(=O)NCCCN)c(=O)c3ccc(Cl)cc32)c1,c1(CNC(=O)[*])c(=O)c2c(n([*])c1)cc(Cl)cc2,C(CCN*)N|c1(C(=O)*)cc(C)ccc1,True,False,True,['Aliphatic long chain']
970,C=CCNC(=O)NCc1cn(C(=O)CCc2ccc(C(F)(F)F)cc2)c2cc(Cl)ccc2c1=O,c1(CNC(=O)[*])c(=O)c2c(n([*])c1)cc(Cl)cc2,C(CN*)=C|C(C(=O)*)Cc1ccc(C(F)(F)F)cc1,True,False,True,['isolated alkene']
971,CC(C)(F)C(N)NC(=O)NCc1cn(C(=O)c2ccc(F)cc2)c2cc(Cl)ccc2c1=O,c1(CNC(=O)[*])c(=O)c2c(n([*])c1)cc(Cl)cc2,C(F)(C(N*)N)(C)C|C(c1ccc(F)cc1)(*)=O,True,False,True,['het-C-het not in ring']
972,CCCCCn1cc(CNC(=O)c2ccc3scnc3c2)c(=O)c2ccc(Cl)cc21,c12c(c(=O)c(CNC(=O)c3ccc4c(c3)ncs4)cn1[*])ccc(Cl)c2,C(C*)CCC,True,False,True,['Aliphatic long chain']
973,CSCCCn1cc(CNC(=O)c2ccc3scnc3c2)c(=O)c2ccc(Cl)cc21,c12c(c(=O)c(CNC(=O)c3ccc4c(c3)ncs4)cn1[*])ccc(Cl)c2,C(CC*)SC,True,False,True,['Aliphatic long chain']
974,O=C(NCc1cn(C(=O)C2CCCCCCC2)c2cc(Cl)ccc2c1=O)c1ccc2scnc2c1,c12c(c(=O)c(CNC(=O)c3ccc4c(c3)ncs4)cn1[*])ccc(Cl)c2,C1C(C(*)=O)CCCCCC1,False,True,False,[]
975,O=C(NCc1cn(C(=O)CCc2ccc([N+](=O)[O-])cc2)c2cc(Cl)ccc2c1=O)c1ccc2scnc2c1,c12c(c(=O)c(CNC(=O)c3ccc4c(c3)ncs4)cn1[*])ccc(Cl)c2,[O-][N+](=O)c1ccc(CCC(*)=O)cc1,False,False,True,"['nitro group', 'Oxygen-nitrogen single bond']"
976,CC(C)(C)NC(=O)NCc1cn(CCl)c2cc(Cl)ccc2c1=O,c12c(ccc(Cl)c1)c(=O)c(CNC(=O)[*])cn2[*],C(C)(C)(C)N*|*CCl,True,False,True,['alkyl halide']
977,COCC(=O)n1cc(CNC(=O)NCCCN)c(=O)c2ccc(Cl)cc21,c12c(ccc(Cl)c1)c(=O)c(CNC(=O)[*])cn2[*],C(CCN)N*|O(CC(*)=O)C,True,False,True,['Aliphatic long chain']
978,O=C(NCc1cn(-c2ccccc2)c2cc(C#CCOc3ccc(Cl)cc3)ccc2c1=O)c1ccc2scnc2c1,c12ccc([*])cc1n(-c1ccccc1)cc(CNC(c1ccc3c(ncs3)c1)=O)c2=O,*C#CCOc1ccc(Cl)cc1,False,False,True,['triple bond']
979,O=C(NCc1cn(-c2ccccc2)c2cc(Nc3cccc([N+](=O)[O-])c3)ccc2c1=O)c1ccc2scnc2c1,c12ccc([*])cc1n(-c1ccccc1)cc(CNC(c1ccc3c(ncs3)c1)=O)c2=O,*Nc1cc([N+](=O)[O-])ccc1,False,False,True,"['nitro group', 'Oxygen-nitrogen single bond']"
980,CCCCC#Cc1ccc2c(=O)c(CNC(=O)c3ccc4scnc4c3)cn(-c3ccccc3)c2c1,c12ccc([*])cc1n(-c1ccccc1)cc(CNC(c1ccc3c(ncs3)c1)=O)c2=O,C(CCCC)#C*,False,False,True,"['Aliphatic long chain', 'triple bond']"
981,CC1(CC(=O)n2cc(CNC(=O)c3ccc4scnc4c3)c(=O)c3ccc(Cl)cc32)OCCO1,c1c2c(ccc1C(=O)NCc1cn([*])c3c(ccc(Cl)c3)c1=O)scn2,C(C(=O)*)C1(C)OCCO1,True,False,True,['acetal']
982,Cc1ccc([N+](=O)[O-])c(C(=O)n2cc(CNC(=O)c3ccc4scnc4c3)c(=O)c3ccc(Cl)cc32)c1,c1c2c(ccc1C(=O)NCc1cn([*])c3c(ccc(Cl)c3)c1=O)scn2,[N+](=O)([O-])c1ccc(C)cc1C(*)=O,False,False,True,"['nitro group', 'Oxygen-nitrogen single bond']"
983,CCCOCC(=O)n1cc(CNC(=O)NC(C)(C)C)c(=O)c2ccc(Cl)cc21,Clc1cc2c(c(=O)c(CNC([*])=O)cn2[*])cc1,C(C)(C)(N*)C|O=C(*)COCCC,True,False,True,['Aliphatic long chain']
984,CC(C)(C)NC(=O)NCc1cn(C(=O)c2cc(F)c(N)cc2Cl)c2cc(Cl)ccc2c1=O,Clc1cc2c(c(=O)c(CNC([*])=O)cn2[*])cc1,CC(N*)(C)C|Clc1c(C(=O)*)cc(F)c(N)c1,True,False,True,['aniline']
985,Cc1ccc(OCCCCc2ccc3c(=O)c(CNC(=O)c4ccc5scnc5c4)cn(-c4ccccc4)c3c2)cc1,c1c(CNC(=O)c2cc3ncsc3cc2)c(=O)c2ccc([*])cc2n1-c1ccccc1,*CCCCOc1ccc(C)cc1,False,False,True,['Aliphatic long chain']
986,C=CCNc1ccc2c(=O)c(CNC(=O)c3ccc4scnc4c3)cn(-c3ccccc3)c2c1,c1c(CNC(=O)c2cc3ncsc3cc2)c(=O)c2ccc([*])cc2n1-c1ccccc1,*NCC=C,True,False,True,['isolated alkene']
987,CC(C)NCCNc1ccc2c(=O)c(CNC(=O)c3ccc4scnc4c3)cn(-c3ccccc3)c2c1,c1c(CNC(=O)c2cc3ncsc3cc2)c(=O)c2ccc([*])cc2n1-c1ccccc1,*NCCNC(C)C,True,False,True,['Aliphatic long chain']
988,O=C(NCc1cn(-c2ccccc2)c2cc(C(Cl)Br)ccc2c1=O)c1ccc2scnc2c1,c1c(CNC(=O)c2cc3ncsc3cc2)c(=O)c2ccc([*])cc2n1-c1ccccc1,C(Br)(*)Cl,False,False,True,['alkyl halide']
989,CCCCCc1ccc(Nc2ccc3c(=O)c(CNC(=O)c4ccc5scnc5c4)cn(-c4ccccc4)c3c2)cc1,c1c(CNC(=O)c2cc3ncsc3cc2)c(=O)c2ccc([*])cc2n1-c1ccccc1,C(c1ccc(N*)cc1)CCCC,False,False,True,['Aliphatic long chain']
990,O=C(NCc1cn(-c2ccccc2)c2cc(C(F)Cl)ccc2c1=O)c1ccc2scnc2c1,c1c(CNC(=O)c2cc3ncsc3cc2)c(=O)c2ccc([*])cc2n1-c1ccccc1,ClC(*)F,True,False,True,['alkyl halide']
991,C=C(C)CCC(=O)n1cc(CNC(=O)c2ccc3scnc3c2)c(=O)c2ccc(Cl)cc21,n1([*])c2c(c(=O)c(CNC(=O)c3ccc4scnc4c3)c1)ccc(Cl)c2,C(*)(CCC(C)=C)=O,True,False,True,['isolated alkene']
992,Nc1ccc(C(=O)n2cc(CNC(=O)c3ccc4scnc4c3)c(=O)c3ccc(Cl)cc32)cc1F,n1([*])c2c(c(=O)c(CNC(=O)c3ccc4scnc4c3)c1)ccc(Cl)c2,c1(F)cc(C(*)=O)ccc1N,True,False,True,['aniline']
993,Nc1ccc(NC(=O)n2cc(CNC(=O)c3ccc4scnc4c3)c(=O)c3ccc(Cl)cc32)cc1,n1([*])c2c(c(=O)c(CNC(=O)c3ccc4scnc4c3)c1)ccc(Cl)c2,c1cc(N)ccc1NC(*)=O,True,False,True,['aniline']
994,CNC(=O)NCc1cn(C(=O)C(N)=O)c2cc(Cl)ccc2c1=O,C(NCc1c(=O)c2c(n([*])c1)cc(Cl)cc2)(=O)[*],*C(=O)C(=O)N|N(*)C,True,False,True,['diketo group']
995,NC(=O)CC(=O)n1cc(CNC(=O)NCC2CCCCC2)c(=O)c2ccc(Cl)cc21,C(NCc1c(=O)c2c(n([*])c1)cc(Cl)cc2)(=O)[*],*C(=O)CC(=O)N|C1CCCCC1CN*,True,False,True,['beta-keto/anhydride']
996,CC(C)(C)CCC(=O)n1cc(CNC(=O)Nc2ccc(O)cc2)c(=O)c2ccc(Cl)cc21,C(NCc1c(=O)c2c(n([*])c1)cc(Cl)cc2)(=O)[*],*C(=O)CCC(C)(C)C|*Nc1ccc(O)cc1,True,False,True,['hydroquinone']
997,O=C(NCc1cn(C(=O)C2CC2)c2cc(Cl)ccc2c1=O)OCC(Cl)(Cl)Cl,C(NCc1c(=O)c2c(n([*])c1)cc(Cl)cc2)(=O)[*],*C(C1CC1)=O|ClC(CO*)(Cl)Cl,True,False,True,['alkyl halide']
998,C=C(C)CC(=O)n1cc(CNC(=O)NCCc2ccncc2)c(=O)c2ccc(Cl)cc21,C(NCc1c(=O)c2c(n([*])c1)cc(Cl)cc2)(=O)[*],C(C)(=C)CC(*)=O|n1ccc(CCN*)cc1,True,False,True,['isolated alkene']
999,Cc1ccc(NC(=O)n2cc(CNC(=O)NC(C)(C)C)c(=O)c3ccc(Cl)cc32)c(N)c1,C(NCc1c(=O)c2c(n([*])c1)cc(Cl)cc2)(=O)[*],c1(N)c(NC(=O)*)ccc(C)c1|CC(C)(C)N*,True,False,True,['aniline']
1000,CCCCNC(=O)NCc1cn(C(=O)c2ccc(F)cc2)c2cc(Cl)ccc2c1=O,C(NCc1c(=O)c2c(n([*])c1)cc(Cl)cc2)(=O)[*],c1c(C(*)=O)ccc(F)c1|CCCCN*,True,False,True,['Aliphatic long chain']
1001,Cc1ccc(C=Cc2ccc3c(=O)c(CNC(=O)c4ccc5scnc5c4)cn(-c4ccccc4)c3c2)cc1,c1cc(-n2c3c(c(=O)c(CNC(=O)c4ccc5c(ncs5)c4)c2)ccc([*])c3)ccc1,C(=C*)c1ccc(C)cc1,False,False,True,['stilbene']
1002,NC(=O)CC#Cc1ccc2c(=O)c(CNC(=O)c3ccc4scnc4c3)cn(-c3ccccc3)c2c1,c1cc(-n2c3c(c(=O)c(CNC(=O)c4ccc5c(ncs5)c4)c2)ccc([*])c3)ccc1,C(C#C*)C(=O)N,False,False,True,['triple bond']
1003,COc1cc(N)ccc1-c1ccc2c(=O)c(CNC(=O)c3ccc4scnc4c3)cn(-c3ccccc3)c2c1,c1cc(-n2c3c(c(=O)c(CNC(=O)c4ccc5c(ncs5)c4)c2)ccc([*])c3)ccc1,c1c(OC)c(*)ccc1N,False,False,True,['aniline']
1004,N=C(N)C(=O)n1cc(CNC(=O)c2ccc3scnc3c2)c(=O)c2ccc(Cl)cc21,s1cnc2c1ccc(C(=O)NCc1c(=O)c3ccc(Cl)cc3n([*])c1)c2,N=C(C(*)=O)N,True,False,True,['imine']
1005,O=C(NCCC(F)(F)F)NCc1cn(C(=O)C2CC=CCC2)c2cc(Cl)ccc2c1=O,O=C(NCc1cn([*])c2cc(Cl)ccc2c1=O)[*],C1C(C(*)=O)CC=CC1|FC(F)(CCN*)F,True,False,True,['isolated alkene']
1006,CC(C)(C)NC(=O)NCc1cn(CCCN2CCCCCCC2)c2cc(Cl)ccc2c1=O,O=C(NCc1cn([*])c2cc(Cl)ccc2c1=O)[*],C1CC1(C(*)=O)=C|*NC(C)(C)C,True,True,False,[]
1007,CC(C)(C)OC(=O)NCc1cn(C(=O)C(Cl)Cl)c2cc(Cl)ccc2c1=O,O=C(NCc1cn([*])c2cc(Cl)ccc2c1=O)[*],C1CN(CCC*)CCCCC1|CC(C)(C)N*,True,False,True,['alkyl halide']
1008,CC(C)(C)NC(=O)NCc1cn(C(=O)c2cc(Cl)ccc2[N+](=O)[O-])c2cc(Cl)ccc2c1=O,O=C(NCc1cn([*])c2cc(Cl)ccc2c1=O)[*],c1c(-c2ccc(F)cc2)ccc(C(=O)*)c1|N(*)C(C)(C)C,True,False,True,"['nitro group', 'Oxygen-nitrogen single bond']"
1009,O=C(NCc1cn(-c2ccccc2)c2cc(C#CCF)ccc2c1=O)c1ccc2scnc2c1,c12c(ccc([*])c1)c(=O)c(CNC(=O)c1cc3c(cc1)scn3)cn2-c1ccccc1,*C#CC,True,False,True,['triple bond']
1010,O=C(NCc1cn(-c2ccccc2)c2cc(-c3ccnc(Cl)c3)ccc2c1=O)c1ccc2scnc2c1,c12c(ccc([*])c1)c(=O)c(CNC(=O)c1cc3c(cc1)scn3)cn2-c1ccccc1,c1oc(C)c(*)c1,False,False,True,['2-halo pyridine']
1011,CNCC#Cc1ccc2c(=O)c(CNC(=O)c3ccc4scnc4c3)cn(-c3ccccc3)c2c1,c1(=O)c2c(cc([*])cc2)n(-c2ccccc2)cc1CNC(=O)c1ccc2c(ncs2)c1,*C#CCNC,True,False,True,['triple bond']
1012,CC(=O)OCCNc1ccc2c(=O)c(CNC(=O)c3ccc4scnc4c3)cn(-c3ccccc3)c2c1,c1(=O)c2c(cc([*])cc2)n(-c2ccccc2)cc1CNC(=O)c1ccc2c(ncs2)c1,*NCCOC(=O)C,True,False,True,['Aliphatic long chain']
1013,O=C(NCc1cn(-c2ccccc2)c2cc(Nc3cc(Cl)ccc3O)ccc2c1=O)c1ccc2scnc2c1,c1(=O)c2c(cc([*])cc2)n(-c2ccccc2)cc1CNC(=O)c1ccc2c(ncs2)c1,*Nc1c(O)ccc(Cl)c1,False,False,True,['catechol']
1014,COCCC#Cc1ccc2c(=O)c(CNC(=O)c3ccc4scnc4c3)cn(-c3ccccc3)c2c1,c1(=O)c2c(cc([*])cc2)n(-c2ccccc2)cc1CNC(=O)c1ccc2c(ncs2)c1,C(COC)C#C*,True,False,True,"['Aliphatic long chain', 'triple bond']"
1015,O=C(NCc1cn(C(=O)C[SH]2CCOCC2)c2cc(Cl)ccc2c1=O)c1ccc2scnc2c1,c1(Cl)ccc2c(n([*])cc(CNC(=O)c3ccc4c(c3)ncs4)c2=O)c1,*C(=O)CS1CCOCC1,True,False,True,['thiol']
1016,CCC(=O)n1cc(CNC(=O)Nc2ccc(O)cc2)c(=O)c2ccc(Cl)cc21,c1cc(Cl)cc2n([*])cc(CNC([*])=O)c(=O)c12,*C(=O)CC|c1c(N*)ccc(O)c1,True,False,True,['hydroquinone']
1017,CC(C)(C)NC(=O)NCc1cn(C(=O)c2cccc([N+](=O)[O-])c2)c2cc(Cl)ccc2c1=O,c1cc(Cl)cc2n([*])cc(CNC([*])=O)c(=O)c12,*C(c1cccc([N+]([O-])=O)c1)=O|*NC(C)(C)C,True,False,True,"['nitro group', 'Oxygen-nitrogen single bond']"
1018,C=CC(C)(C)NC(=O)NCc1cn(C(=O)C(N)=O)c2cc(Cl)ccc2c1=O,c1cc(Cl)cc2n([*])cc(CNC([*])=O)c(=O)c12,C(*)(=O)C(N)=O|C(=C)C(N*)(C)C,True,False,True,"['diketo group', 'isolated alkene']"
1019,CC(C)(C)NC(=O)NCc1cn(C(=O)c2ccc(NN)cc2)c2cc(Cl)ccc2c1=O,c1cc(Cl)cc2n([*])cc(CNC([*])=O)c(=O)c12,C(*)(=O)c1ccc(NN)cc1|N(C(C)(C)C)*,True,False,True,"['hydrazine', 'Oxygen-nitrogen single bond']"
1020,CC(C)(C)NC(=O)NCc1cn(C(=O)CCc2ccccc2[N+](=O)[O-])c2cc(Cl)ccc2c1=O,c1cc(Cl)cc2n([*])cc(CNC([*])=O)c(=O)c12,[N+](=O)([O-])c1ccccc1CCC(*)=O|N(*)C(C)(C)C,True,False,True,"['nitro group', 'Oxygen-nitrogen single bond']"
1021,C=CCOc1ccc(OC)c(CC(=O)n2cc(CNC(=O)c3ccc4scnc4c3)c(=O)c3ccc(Cl)cc32)c1,C(c1cn([*])c2cc(Cl)ccc2c1=O)NC(=O)c1cc2c(scn2)cc1,C(C=C)Oc1cc(CC(*)=O)c(OC)cc1,False,False,True,['isolated alkene']
1022,NC(=O)C1CC=CCC1C(=O)n1cc(CNC(=O)c2ccc3scnc3c2)c(=O)c2ccc(Cl)cc21,C(c1cn([*])c2cc(Cl)ccc2c1=O)NC(=O)c1cc2c(scn2)cc1,C1C(C(=O)*)C(C(N)=O)CC=C1,False,False,True,['isolated alkene']
1023,CC(C)(C)NC(=O)NCc1cn(C(=O)c2ccccc2N)c2cc(Cl)ccc2c1=O,c1(Cl)ccc2c(n([*])cc(CNC([*])=O)c2=O)c1,*C(=O)c1ccccc1N|*NC(C)(C)C,True,False,True,['aniline']
1024,CC(C)(O)C(=O)n1cc(CNC(=O)N=C(N)N)c(=O)c2ccc(Cl)cc21,c1(Cl)ccc2c(n([*])cc(CNC([*])=O)c2=O)c1,OC(C(*)=O)(C)C|C(=N*)(N)N,True,False,True,['imine']
1025,CC(C)(C)NC(=O)NCc1cn(C(=O)C(CS)NC(=O)c2ccccc2Cl)c2cc(Cl)ccc2c1=O,c1(Cl)ccc2c(n([*])cc(CNC([*])=O)c2=O)c1,c1cc(Cl)c(C(=O)NC(C(=O)*)CS)cc1|*NC(C)(C)C,True,False,True,['thiol']
1026,O=C(NCc1cn(-c2ccccc2)c2cc(NCc3ccc([N+](=O)[O-])cc3)ccc2c1=O)c1ccc2scnc2c1,c1([*])cc2n(-c3ccccc3)cc(CNC(c3cc4c(scn4)cc3)=O)c(=O)c2cc1,*NCc1ccc([N+]([O-])=O)cc1,False,False,True,"['nitro group', 'Oxygen-nitrogen single bond']"
1027,N#CCCNc1ccc2c(=O)c(CNC(=O)c3ccc4scnc4c3)cn(-c3ccccc3)c2c1,c1(CNC(=O)c2ccc3scnc3c2)c(=O)c2ccc([*])cc2n(-c2ccccc2)c1,C(#N)CCN*,True,False,True,['Aliphatic long chain']
1028,CN1CCCC1C#Cc1ccc2c(=O)c(CNC(=O)c3ccc4scnc4c3)cn(-c3ccccc3)c2c1,c1(CNC(=O)c2ccc3scnc3c2)c(=O)c2ccc([*])cc2n(-c2ccccc2)c1,C1(C#C*)CCCN1C,False,False,True,['triple bond']
1029,CC1=NOC(C(=O)n2cc(CNC(=O)C(=O)C(C)(C)C)c(=O)c3ccc(Cl)cc32)C1,c1(CNC([*])=O)cn([*])c2cc(Cl)ccc2c1=O,*NC(C)(C)C|c1c(C(*)=O)ccc(OC)c1OC,True,False,True,['diketo group']
1030,CC(C)(C)C(=O)n1cc(CNC(=O)C(N)=O)c(=O)c2ccc(Cl)cc21,c1(CNC([*])=O)cn([*])c2cc(Cl)ccc2c1=O,C(N(C)*)(C)(C)C|*C(c1cccs1)=O,True,False,True,['diketo group']
1031,CN(C)CCCCC(=O)n1cc(CNC(=O)NC(C)(C)C)c(=O)c2ccc(Cl)cc21,c1(CNC([*])=O)cn([*])c2cc(Cl)ccc2c1=O,CC(N*)(C)C|*C(=O)C1CCCCC1,True,False,True,['Aliphatic long chain']
1032,CC(C)(C)NC(=O)NCc1cn(C(=O)c2c(N)cc(Cl)cc2Cl)c2cc(Cl)ccc2c1=O,c1(CNC([*])=O)cn([*])c2cc(Cl)ccc2c1=O,CC(N*)(C)C|c1c(Cl)c(C(=O)*)ccc1F,True,False,True,['aniline']
1033,C=CCC(=O)n1cc(CNC(=O)c2ccc3scnc3c2)c(=O)c2ccc(Cl)cc21,c1c2n([*])cc(CNC(=O)c3cc4ncsc4cc3)c(=O)c2ccc1Cl,C(C(=O)*)C,True,False,True,['isolated alkene']
1034,Cc1cc(O)ccc1NC(=O)n1cc(CNC(=O)c2ccc3scnc3c2)c(=O)c2ccc(Cl)cc21,c1c2n([*])cc(CNC(=O)c3cc4ncsc4cc3)c(=O)c2ccc1Cl,C1COCCN1CC(=O)*,True,False,True,['hydroquinone']
1035,Cc1cccc(N)c1C(=O)n1cc(CNC(=O)c2ccc3scnc3c2)c(=O)c2ccc(Cl)cc21,c1c2n([*])cc(CNC(=O)c3cc4ncsc4cc3)c(=O)c2ccc1Cl,N1C(C)CN(C(*)=O)CC1,True,False,True,['aniline']
1036,O=C(NCc1cn(-c2ccc(O)c(O)c2)c2cc(Cl)ccc2c1=O)c1ccc2scnc2c1,c1c2n([*])cc(CNC(=O)c3cc4ncsc4cc3)c(=O)c2ccc1Cl,O(C)c1ccccc1CC(*)=O,True,False,True,['catechol']
1037,CC(C)(C)NC(=O)NCc1cn(C(=O)C(C)(N)CBr)c2cc(Cl)ccc2c1=O,c12c(=O)c(CNC([*])=O)cn([*])c1cc(Cl)cc2,*NC(C)(C)C|BrCC(N)(C)C(*)=O,True,False,True,['alkyl halide']
1038,CC(C)(C)NC(=O)NCc1cn(Cc2ccc(N)c(Cl)c2)c2cc(Cl)ccc2c1=O,c12c(=O)c(CNC([*])=O)cn([*])c1cc(Cl)cc2,C(C)(C)(C)N*|*C1CC2(C)C3CCC(O)C(C)(CC13)C2,True,False,True,['aniline']
1039,CC(C)(C)NC(=O)NCc1cn(C(=O)C(Cl)(Cl)Br)c2cc(Cl)ccc2c1=O,c12c(=O)c(CNC([*])=O)cn([*])c1cc(Cl)cc2,C(C)(C)(N*)C|*C(=O)C(C)(C)C,True,False,True,['alkyl halide']
1040,CC(C)(C)NC(=O)NCc1cn(C(=O)Nc2ccccc2O)c2cc(Cl)ccc2c1=O,c12c(=O)c(CNC([*])=O)cn([*])c1cc(Cl)cc2,C(C)(C)(N*)C|*C(C(Br)(Cl)Cl)=O,True,False,True,['catechol']
1041,NC(N)=NC(=O)NCc1cn(C(=O)c2ncco2)c2cc(Cl)ccc2c1=O,c12c(=O)c(CNC([*])=O)cn([*])c1cc(Cl)cc2,C(C)(N*)(C)C|*Cc1ccc(O)c(Cl)c1,True,False,True,['imine']
1042,C=CC(=O)n1cc(CNC(=O)N=C(N)N)c(=O)c2ccc(Cl)cc21,c12c(=O)c(CNC([*])=O)cn([*])c1cc(Cl)cc2,C(N)(N)=N*|*C(=O)c1ncco1,True,False,True,['imine']
1043,N=C(N)NC(=O)NCc1cn(C(=O)C2CC2)c2cc(Cl)ccc2c1=O,c12c(=O)c(CNC([*])=O)cn([*])c1cc(Cl)cc2,C(N*)(C)(C)C|c1c(C)cc(C*)cc1,True,False,True,['imine']
1044,N=C(N)N1CCCC(C(=O)n2cc(CNC(=O)NC3CCCCC3)c(=O)c3ccc(Cl)cc32)C1,c12c(=O)c(CNC([*])=O)cn([*])c1cc(Cl)cc2,C(N*)(N)=N|C1CC1C(*)=O,True,False,True,['imine']
1045,CC(Cl)C(=O)n1cc(CNC(=O)NC(C)(C)C)c(=O)c2ccc(Cl)cc21,c12c(=O)c(CNC([*])=O)cn([*])c1cc(Cl)cc2,CC(C)(N*)C|c1(F)cccc(C(*)=O)c1,True,False,True,['alkyl halide']
1046,CC(=O)NCCCc1ccc2c(=O)c(CNC(=O)c3ccc4scnc4c3)cn(-c3ccccc3)c2c1,c1c([*])cc2c(c1)c(=O)c(CNC(c1cc3c(scn3)cc1)=O)cn2-c1ccccc1,*CC(C)(C)C,True,False,True,['Aliphatic long chain']
1047,O=C(NCc1cn(-c2ccnc(Cl)c2)c2cc(Cl)ccc2c1=O)c1ccc2scnc2c1,c1c2c(scn2)ccc1C(NCc1c(=O)c2c(n([*])c1)cc(Cl)cc2)=O,N1CCCCC1CC*,True,False,True,['2-halo pyridine']
1048,Nc1c(O)cccc1C(=O)n1cc(CNC(=O)c2ccc3scnc3c2)c(=O)c2ccc(Cl)cc21,c1c2c(scn2)ccc1C(NCc1c(=O)c2c(n([*])c1)cc(Cl)cc2)=O,c1(*)ccccc1,True,False,True,"['aniline', 'catechol']"
1049,Cn1cnc([N+](=O)[O-])c1C(=O)n1cc(CNC(=O)NC(C)(C)C)c(=O)c2ccc(Cl)cc21,Clc1cc2c(c(=O)c(CNC(=O)[*])cn2[*])cc1,*NC(C)(C)C|[O-][N+](=O)c1ncn(C)c1C(*)=O,True,False,True,"['nitro group', 'Oxygen-nitrogen single bond']"
1050,CC(C)(C)NC(=O)NCc1cn(C(=O)c2ccc(N)c(Cl)c2)c2cc(Cl)ccc2c1=O,Clc1cc2c(c(=O)c(CNC(=O)[*])cn2[*])cc1,CC(N*)(C)C|*C(=O)c1cc(Cl)c(N)cc1,True,False,True,['aniline']
